anio,mes,indice_tiempo,empresa,produccion_gas_promedio_dia_mm3
2014,2,2014-02,PETROLERA CERRO NEGRO S.A.,68.2904642857143
2014,2,2014-02,PETROLERA DEL COMAHUE S.A.,0
2014,2,2014-02,PETROLERA EL TREBOL S.A.,8.84667857142857
2014,2,2014-02,PETROLERA ENTRE LOMAS S.A.,1239.66071428571
2014,2,2014-02,PETROLERA LF COMPANY S.R.L.,2909.9
2014,2,2014-02,PETROLERA PAMPA S.A. ,0
2014,2,2014-02,PETROLERA PATAGONIA S.R.L.,0
2014,2,2014-02,PETROLERA PIEDRA DEL AGUILA S.A.,0
2014,2,2014-02,PETROLERA SAN JOSE S.R.L.,9.15971428571429
2014,2,2014-02,PETROMINERA CHUBUT S.E.,0
2014,2,2014-02,PETROQUIMICA COMODORO RIVADAVIA S.A.,739.515357142857
2014,2,2014-02,PLUSPETROL ENERGY S.A.,2691.92878571429
2014,2,2014-02,PLUSPETROL S.A.,3055.10028571393
2014,2,2014-02,QUINTANA E&P ARGENTINA S.R.L.,1.5155
2014,2,2014-02,ROCH S.A.,1730.33678571429
2014,2,2014-02,SAN JORGE PETROLEUM S.A.,150.811535714286
2014,2,2014-02,"SINOPEC ARGENTINA EXPLORATION AND PRODUCTION, INC.",1994.74268428571
2014,2,2014-02,TECPETROL S.A.,3445.11871428571
2014,2,2014-02,TOTAL AUSTRAL S.A.,33317.3149642857
2014,2,2014-02,UNITEC ENERGY S.A.,4
2014,2,2014-02,WINTERSHALL ENERGIA S.A.,1.45914285714286
2014,2,2014-02,YPF S.A.,30867.1967857143
2014,3,2014-03,AMERICAS PETROGAS ARGENTINA S.A.,49.9722580645161
2014,3,2014-03,APACHE ENERGIA ARGENTINA S.R.L.,3942.90967741935
2014,3,2014-03,APACHE PETROLERA ARGENTINA S.A.,38.1677419354839
2014,3,2014-03,ARGENTA ENERGIA S.A.,0.430548387096774
2014,3,2014-03,CAPEX S.A.,1348.03451612903
2014,3,2014-03,CENTRAL INTERNATIONAL CORPORATION (SUCURSAL ARGENTINA),23.018064516129
2014,3,2014-03,CHAÑARES ENERGIA S.A.,19.3225806451613
2014,3,2014-03,CHEVRON ARGENTINA S.R.L.,735.103225806452
2014,3,2014-03,COLHUE HUAPI S.A.,14.7290322580645
2014,3,2014-03,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,17.9876451612903
2014,3,2014-03,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,108.94935483871
2014,3,2014-03,COPESA CIA CONSTRUCTORA PETROLERA SA,0
2014,3,2014-03,"CRI HOLDING, INC.",0.0548363161612903
2014,3,2014-03,CROWN POINT ENERGIA S.A.,0
2014,3,2014-03,CROWN POINT OIL & GAS S.A.,0
2014,3,2014-03,DAPETROL S.A.,0
2014,3,2014-03,ENAP SIPETROL ARGENTINA S.A.,2321.82193548387
2014,3,2014-03,ENERGIAL S.A.,0
2014,3,2014-03,EPSUR S.A.,9.51164516129032
2014,3,2014-03,EXXONMOBIL EXPLORATION ARGENTINA S.R.L.,0
2014,3,2014-03,EZ HOLDINGS S.A.,0
2014,3,2014-03,GAS Y PETROLEO DEL NEUQUEN S.A.,0.577096774193548
2014,3,2014-03,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),2.44387096774194
2014,3,2014-03,GRECOIL y CIA. S.R.L.,4.34
2014,3,2014-03,HIGH LUCK GROUP LTD. - SUCURSAL ARGENTINA,52.4741935483871
2014,3,2014-03,INGENIERIA ALPA S.A.,3.93516129032258
2014,3,2014-03,INGENIERIA SIMA S.A.,0
2014,3,2014-03,INTERENERGY ARGENTINA S.A.,0.0032258064516129
2014,3,2014-03,JHP INTERNATIONAL PETROLEUM ENGINEERING LTD,11.4974193548387
2014,3,2014-03,KILWER S.A.,0
2014,3,2014-03,MADALENA AUSTRAL S.A.,0
2014,3,2014-03,MADALENA ENERGY ARGENTINA SRL ,19.4009677419355
2014,3,2014-03,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),182.657419354839
2014,3,2014-03,MEDANITO S.A.,431.645161290323
2014,3,2014-03,MISAHAR ARGENTINA S.A.,0
2014,3,2014-03,NECON S.A.,0
2014,3,2014-03,O&G DEVELOPMENTS LTD S.A.,5.40645161290323
2014,3,2014-03,OIL M&S S.A.,0
2014,3,2014-03,OILSTONE ENERGIA S.A.,150.671580645161
2014,3,2014-03,PAN AMERICAN ENERGY (SUCURSAL ARGENTINA) LLC,12941.0935483871
2014,3,2014-03,PETRO AP S.A.,0
2014,3,2014-03,PETROBRAS ARGENTINA S.A.,9246.13290322581
2014,3,2014-03,PETROFARO S.A.,40.2693870967742
2014,3,2014-03,PETROLEOS SUDAMERICANOS S.A.,27.9703225806452
2014,3,2014-03,PETROLERA CERRO NEGRO S.A.,76.0998709677419
2014,3,2014-03,PETROLERA DEL COMAHUE S.A.,0
2014,3,2014-03,PETROLERA EL TREBOL S.A.,7.43093548387097
2014,3,2014-03,PETROLERA ENTRE LOMAS S.A.,1269.02258064516
2014,3,2014-03,PETROLERA LF COMPANY S.R.L.,2859.75483870968
2014,3,2014-03,PETROLERA PAMPA S.A. ,0
2014,3,2014-03,PETROLERA PATAGONIA S.R.L.,0
2014,3,2014-03,PETROLERA PIEDRA DEL AGUILA S.A.,0
2014,3,2014-03,PETROLERA SAN JOSE S.R.L.,8.94177419354839
2014,3,2014-03,PETROMINERA CHUBUT S.E.,0
2014,3,2014-03,PETROQUIMICA COMODORO RIVADAVIA S.A.,788.248387096774
2014,3,2014-03,PLUSPETROL ENERGY S.A.,2658.07990322581
2014,3,2014-03,PLUSPETROL S.A.,3088.10512903226
2014,3,2014-03,QUINTANA E&P ARGENTINA S.R.L.,1.45435483870968
2014,3,2014-03,ROCH S.A.,1588.98306451613
2014,3,2014-03,SAN JORGE PETROLEUM S.A.,134.590258064516
2014,3,2014-03,"SINOPEC ARGENTINA EXPLORATION AND PRODUCTION, INC.",2075.19447645161
2014,3,2014-03,TECPETROL S.A.,3379.13825806452
2014,3,2014-03,TOTAL AUSTRAL S.A.,31334.0603548387
2014,3,2014-03,UNITEC ENERGY S.A.,3.60225806451613
2014,3,2014-03,WINTERSHALL ENERGIA S.A.,0.997258064516129
2014,3,2014-03,YPF S.A.,31167.2929032258
2014,4,2014-04,AMERICAS PETROGAS ARGENTINA S.A.,61.4633333333333
2014,4,2014-04,APACHE ENERGIA ARGENTINA S.R.L.,3916.86
2014,4,2014-04,APACHE PETROLERA ARGENTINA S.A.,30.1433333333333
2014,4,2014-04,ARGENTA ENERGIA S.A.,0
2014,4,2014-04,CAPEX S.A.,1278.99333333333
2014,4,2014-04,CENTRAL INTERNATIONAL CORPORATION (SUCURSAL ARGENTINA),21.4765
2014,4,2014-04,CHAÑARES ENERGIA S.A.,17.0454
2014,4,2014-04,CHEVRON ARGENTINA S.R.L.,717.835
2014,4,2014-04,COLHUE HUAPI S.A.,14.5633333333333
2014,4,2014-04,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,17.6769
2014,4,2014-04,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,111.779
2014,4,2014-04,COPESA CIA CONSTRUCTORA PETROLERA SA,0
2014,4,2014-04,"CRI HOLDING, INC.",0.0523559313666667
2014,4,2014-04,CROWN POINT ENERGIA S.A.,0
2014,4,2014-04,CROWN POINT OIL & GAS S.A.,0
2014,4,2014-04,DAPETROL S.A.,0
2014,4,2014-04,ENAP SIPETROL ARGENTINA S.A.,2299.38266666667
2014,4,2014-04,ENERGIAL S.A.,0
2014,4,2014-04,EPSUR S.A.,9.93766666666667
2014,4,2014-04,EXXONMOBIL EXPLORATION ARGENTINA S.R.L.,13.428
2014,4,2014-04,EZ HOLDINGS S.A.,0
2014,4,2014-04,GAS Y PETROLEO DEL NEUQUEN S.A.,0.5424
2014,4,2014-04,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),2.72133333333333
2014,4,2014-04,GRECOIL y CIA. S.R.L.,4.345
2014,4,2014-04,HIGH LUCK GROUP LTD. - SUCURSAL ARGENTINA,53.9666666666667
2014,4,2014-04,INGENIERIA ALPA S.A.,3.74266666666667
2014,4,2014-04,INGENIERIA SIMA S.A.,0
2014,4,2014-04,INTERENERGY ARGENTINA S.A.,0.00333333333333333
2014,4,2014-04,JHP INTERNATIONAL PETROLEUM ENGINEERING LTD,11.948
2014,4,2014-04,KILWER S.A.,0
2014,4,2014-04,MADALENA AUSTRAL S.A.,0
2014,4,2014-04,MADALENA ENERGY ARGENTINA SRL ,16.325
2014,4,2014-04,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),172.273
2014,4,2014-04,MEDANITO S.A.,417.233333333333
2014,4,2014-04,MISAHAR ARGENTINA S.A.,0
2014,4,2014-04,NECON S.A.,0
2014,4,2014-04,O&G DEVELOPMENTS LTD S.A.,15.7866666666667
2014,4,2014-04,OIL M&S S.A.,0
2014,4,2014-04,OILSTONE ENERGIA S.A.,157.365666666667
2014,4,2014-04,PAN AMERICAN ENERGY (SUCURSAL ARGENTINA) LLC,12746.3633333333
2014,4,2014-04,PETRO AP S.A.,0
2014,4,2014-04,PETROBRAS ARGENTINA S.A.,8941.48166666667
2014,4,2014-04,PETROFARO S.A.,33.8263333333333
2014,4,2014-04,PETROLEOS SUDAMERICANOS S.A.,28.8556666666667
2014,4,2014-04,PETROLERA CERRO NEGRO S.A.,93.3594666666667
2014,4,2014-04,PETROLERA DEL COMAHUE S.A.,0
2014,4,2014-04,PETROLERA EL TREBOL S.A.,8.05763333333333
2014,4,2014-04,PETROLERA ENTRE LOMAS S.A.,1214.35333333333
2014,4,2014-04,PETROLERA LF COMPANY S.R.L.,2873.1
2014,4,2014-04,PETROLERA PAMPA S.A. ,0
2014,4,2014-04,PETROLERA PATAGONIA S.R.L.,0
2014,4,2014-04,PETROLERA PIEDRA DEL AGUILA S.A.,0
2014,4,2014-04,PETROLERA SAN JOSE S.R.L.,8.3352
2014,4,2014-04,PETROMINERA CHUBUT S.E.,0
2014,4,2014-04,PETROQUIMICA COMODORO RIVADAVIA S.A.,804.448666666667
2014,4,2014-04,PLUSPETROL ENERGY S.A.,2618.6844
2014,4,2014-04,PLUSPETROL S.A.,2856.09383333333
2014,4,2014-04,QUINTANA E&P ARGENTINA S.R.L.,1.35753333333333
2014,4,2014-04,ROCH S.A.,1641.19376666667
2014,4,2014-04,SAN JORGE PETROLEUM S.A.,149.1499
2014,4,2014-04,"SINOPEC ARGENTINA EXPLORATION AND PRODUCTION, INC.",2067.98004566667
2014,4,2014-04,TECPETROL S.A.,3341.9204
2014,4,2014-04,TOTAL AUSTRAL S.A.,29664.1541666667
2014,4,2014-04,UNITEC ENERGY S.A.,3.86666666666667
2014,4,2014-04,WINTERSHALL ENERGIA S.A.,0.2804
2014,4,2014-04,YPF S.A.,30070.817
2014,5,2014-05,AMERICAS PETROGAS ARGENTINA S.A.,54.1709677419355
2014,5,2014-05,APACHE ENERGIA ARGENTINA S.R.L.,3894.82580645161
2014,5,2014-05,APACHE PETROLERA ARGENTINA S.A.,34.3193548387097
2014,5,2014-05,ARGENTA ENERGIA S.A.,0
2014,5,2014-05,CAPEX S.A.,1435.69419354839
2014,5,2014-05,CENTRAL INTERNATIONAL CORPORATION (SUCURSAL ARGENTINA),21.1783870967742
2014,5,2014-05,CHAÑARES ENERGIA S.A.,17.3801612903226
2014,5,2014-05,CHEVRON ARGENTINA S.R.L.,704.314838709677
2014,5,2014-05,COLHUE HUAPI S.A.,14.6193548387097
2014,5,2014-05,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,17.321064516129
2014,5,2014-05,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,107.852903225806
2014,5,2014-05,COPESA CIA CONSTRUCTORA PETROLERA SA,0
2014,5,2014-05,"CRI HOLDING, INC.",0.0496067307096774
2014,5,2014-05,CROWN POINT ENERGIA S.A.,0
2014,5,2014-05,CROWN POINT OIL & GAS S.A.,0
2014,5,2014-05,DAPETROL S.A.,0
2014,5,2014-05,ENAP SIPETROL ARGENTINA S.A.,2314.2535483871
2014,5,2014-05,ENERGIAL S.A.,0
2014,5,2014-05,EPSUR S.A.,8.84348387096774
2014,5,2014-05,EXXONMOBIL EXPLORATION ARGENTINA S.R.L.,34.7922580645161
2014,5,2014-05,EZ HOLDINGS S.A.,0
2014,5,2014-05,GAS Y PETROLEO DEL NEUQUEN S.A.,0.475097419354839
2014,5,2014-05,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),2.63225806451613
2014,5,2014-05,GRECOIL y CIA. S.R.L.,6.76709677419355
2014,5,2014-05,HIGH LUCK GROUP LTD. - SUCURSAL ARGENTINA,53.7096774193548
2014,5,2014-05,INGENIERIA ALPA S.A.,3.69548387096774
2014,5,2014-05,INGENIERIA SIMA S.A.,0
2014,5,2014-05,INTERENERGY ARGENTINA S.A.,0.0032258064516129
2014,5,2014-05,JHP INTERNATIONAL PETROLEUM ENGINEERING LTD,12.1829032258065
2014,5,2014-05,KILWER S.A.,0
2014,5,2014-05,MADALENA AUSTRAL S.A.,0
2014,5,2014-05,MADALENA ENERGY ARGENTINA SRL ,15.9908709677419
2014,5,2014-05,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),160.194838709677
2014,5,2014-05,MEDANITO S.A.,423.677419354839
2014,5,2014-05,MISAHAR ARGENTINA S.A.,0
2014,5,2014-05,NECON S.A.,0
2014,5,2014-05,O&G DEVELOPMENTS LTD S.A.,9.13870967741935
2014,5,2014-05,OIL M&S S.A.,0
2014,5,2014-05,OILSTONE ENERGIA S.A.,159.937741935484
2014,5,2014-05,PAN AMERICAN ENERGY (SUCURSAL ARGENTINA) LLC,12743.1625806452
2014,5,2014-05,PETRO AP S.A.,0
2014,5,2014-05,PETROBRAS ARGENTINA S.A.,9036.21709677419
2014,5,2014-05,PETROFARO S.A.,38.1258064516129
2014,5,2014-05,PETROLEOS SUDAMERICANOS S.A.,20.168064516129
2014,5,2014-05,PETROLERA CERRO NEGRO S.A.,104.765419354839
2014,5,2014-05,PETROLERA DEL COMAHUE S.A.,0
2014,5,2014-05,PETROLERA EL TREBOL S.A.,7.66
2014,5,2014-05,PETROLERA ENTRE LOMAS S.A.,1298.83870967742
2014,5,2014-05,PETROLERA LF COMPANY S.R.L.,2939.12903225806
2014,5,2014-05,PETROLERA PAMPA S.A. ,0
2014,5,2014-05,PETROLERA PATAGONIA S.R.L.,0
2014,5,2014-05,PETROLERA PIEDRA DEL AGUILA S.A.,0
2014,5,2014-05,PETROLERA SAN JOSE S.R.L.,7.96916129032258
2014,5,2014-05,PETROMINERA CHUBUT S.E.,0
2014,5,2014-05,PETROQUIMICA COMODORO RIVADAVIA S.A.,781.144193548387
2014,5,2014-05,PLUSPETROL ENERGY S.A.,2586.93867741935
2014,5,2014-05,PLUSPETROL S.A.,2975.56229032258
2014,5,2014-05,QUINTANA E&P ARGENTINA S.R.L.,1.35138709677419
2014,5,2014-05,ROCH S.A.,1695.84493548387
2014,5,2014-05,SAN JORGE PETROLEUM S.A.,146.48764516129
2014,5,2014-05,"SINOPEC ARGENTINA EXPLORATION AND PRODUCTION, INC.",1979.79734193548
2014,5,2014-05,TECPETROL S.A.,3457.05625806452
2014,5,2014-05,TOTAL AUSTRAL S.A.,33346.6926129032
2014,5,2014-05,UNITEC ENERGY S.A.,4
2014,5,2014-05,WINTERSHALL ENERGIA S.A.,1.45116129032258
2014,5,2014-05,YPF S.A.,31641.6380645161
2014,6,2014-06,AMERICAS PETROGAS ARGENTINA S.A.,76.12
2014,6,2014-06,APACHE ENERGIA ARGENTINA S.R.L.,3831.92333333333
2014,6,2014-06,APACHE PETROLERA ARGENTINA S.A.,35.3766666666667
2014,6,2014-06,ARGENTA ENERGIA S.A.,0
2014,6,2014-06,CAPEX S.A.,1454.55566666667
2014,6,2014-06,CENTRAL INTERNATIONAL CORPORATION (SUCURSAL ARGENTINA),23.9856666666667
2014,6,2014-06,CHAÑARES ENERGIA S.A.,17.3788666666667
2014,6,2014-06,CHEVRON ARGENTINA S.R.L.,653.966666666667
2014,6,2014-06,COLHUE HUAPI S.A.,14.63
2014,6,2014-06,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,17.1749666666667
2014,6,2014-06,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,104.29
2014,6,2014-06,COPESA CIA CONSTRUCTORA PETROLERA SA,0
2014,6,2014-06,"CRI HOLDING, INC.",0.0439665478666667
2014,6,2014-06,CROWN POINT ENERGIA S.A.,0
2014,6,2014-06,CROWN POINT OIL & GAS S.A.,0
2014,6,2014-06,DAPETROL S.A.,0
2014,6,2014-06,ENAP SIPETROL ARGENTINA S.A.,2393.64466666667
2014,6,2014-06,ENERGIAL S.A.,0
2014,6,2014-06,EPSUR S.A.,5.20273333333333
2014,6,2014-06,EXXONMOBIL EXPLORATION ARGENTINA S.R.L.,28.4795333333333
2014,6,2014-06,EZ HOLDINGS S.A.,0
2014,6,2014-06,GAS Y PETROLEO DEL NEUQUEN S.A.,0.312226333333333
2014,6,2014-06,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),2.78366666666667
2014,6,2014-06,GRECOIL y CIA. S.R.L.,7.36566666666667
2014,6,2014-06,HIGH LUCK GROUP LTD. - SUCURSAL ARGENTINA,51.6
2014,6,2014-06,INGENIERIA ALPA S.A.,3.21866666666667
2014,6,2014-06,INGENIERIA SIMA S.A.,0
2014,6,2014-06,INTERENERGY ARGENTINA S.A.,0.00333333333333333
2014,6,2014-06,JHP INTERNATIONAL PETROLEUM ENGINEERING LTD,12.2893333333333
2014,6,2014-06,KILWER S.A.,0
2014,6,2014-06,MADALENA AUSTRAL S.A.,0
2014,6,2014-06,MADALENA ENERGY ARGENTINA SRL ,16.333
2014,6,2014-06,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),158.776
2014,6,2014-06,MEDANITO S.A.,445.133333333333
2014,6,2014-06,MISAHAR ARGENTINA S.A.,0
2014,6,2014-06,NECON S.A.,0
2014,6,2014-06,O&G DEVELOPMENTS LTD S.A.,10.9533333333333
2014,6,2014-06,OIL M&S S.A.,0
2014,6,2014-06,OILSTONE ENERGIA S.A.,149.495633333333
2014,6,2014-06,PAN AMERICAN ENERGY (SUCURSAL ARGENTINA) LLC,12783.3373333333
2014,6,2014-06,PETRO AP S.A.,0
2014,6,2014-06,PETROBRAS ARGENTINA S.A.,9021.297
2014,6,2014-06,PETROFARO S.A.,39.0761
2014,6,2014-06,PETROLEOS SUDAMERICANOS S.A.,15.8693333333333
2014,6,2014-06,PETROLERA CERRO NEGRO S.A.,108.382733333333
2014,6,2014-06,PETROLERA DEL COMAHUE S.A.,0
2014,6,2014-06,PETROLERA EL TREBOL S.A.,7.70923333333333
2014,6,2014-06,PETROLERA ENTRE LOMAS S.A.,1296.44333333333
2014,6,2014-06,PETROLERA LF COMPANY S.R.L.,3064.64666666667
2014,6,2014-06,PETROLERA PAMPA S.A. ,0
2014,6,2014-06,PETROLERA PATAGONIA S.R.L.,0
2014,6,2014-06,PETROLERA PIEDRA DEL AGUILA S.A.,0
2014,6,2014-06,PETROLERA SAN JOSE S.R.L.,7.46283333333333
2014,6,2014-06,PETROMINERA CHUBUT S.E.,0
2014,6,2014-06,PETROQUIMICA COMODORO RIVADAVIA S.A.,859.064666666667
2014,6,2014-06,PLUSPETROL ENERGY S.A.,2537.13616666667
2014,6,2014-06,PLUSPETROL S.A.,2911.09913333367
2014,6,2014-06,QUINTANA E&P ARGENTINA S.R.L.,1.42933333333333
2014,6,2014-06,ROCH S.A.,1653.18013333333
2014,6,2014-06,SAN JORGE PETROLEUM S.A.,139.847366666667
2014,6,2014-06,"SINOPEC ARGENTINA EXPLORATION AND PRODUCTION, INC.",2117.21654666667
2014,6,2014-06,TECPETROL S.A.,3468.79426666667
2014,6,2014-06,TOTAL AUSTRAL S.A.,32826.2201333333
2014,6,2014-06,UNITEC ENERGY S.A.,4
2014,6,2014-06,WINTERSHALL ENERGIA S.A.,1.4569
2014,6,2014-06,YPF S.A.,32104.6783333333
2014,7,2014-07,AMERICAS PETROGAS ARGENTINA S.A.,90.9773548387097
2014,7,2014-07,APACHE ENERGIA ARGENTINA S.R.L.,3768.33225806452
2014,7,2014-07,APACHE PETROLERA ARGENTINA S.A.,31.8516129032258
2014,7,2014-07,ARGENTA ENERGIA S.A.,0
2014,7,2014-07,CAPEX S.A.,1447.75677419355
2014,7,2014-07,CENTRAL INTERNATIONAL CORPORATION (SUCURSAL ARGENTINA),22.6522580645161
2014,7,2014-07,CHAÑARES ENERGIA S.A.,17.6321612903226
2014,7,2014-07,CHEVRON ARGENTINA S.R.L.,618.356129032258
2014,7,2014-07,COLHUE HUAPI S.A.,14.6129032258065
2014,7,2014-07,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,16.9127419354839
2014,7,2014-07,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,96.4683870967742
2014,7,2014-07,COPESA CIA CONSTRUCTORA PETROLERA SA,0
2014,7,2014-07,"CRI HOLDING, INC.",0.036191154
2014,7,2014-07,CROWN POINT ENERGIA S.A.,0
2014,7,2014-07,CROWN POINT OIL & GAS S.A.,0
2014,7,2014-07,DAPETROL S.A.,0
2014,7,2014-07,ENAP SIPETROL ARGENTINA S.A.,2373.40612903226
2014,7,2014-07,ENERGIAL S.A.,0
2014,7,2014-07,EPSUR S.A.,0.376935483870968
2014,7,2014-07,EXXONMOBIL EXPLORATION ARGENTINA S.R.L.,0
2014,7,2014-07,EZ HOLDINGS S.A.,0
2014,7,2014-07,GAS Y PETROLEO DEL NEUQUEN S.A.,0.282843870967742
2014,7,2014-07,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),2.62451612903226
2014,7,2014-07,GRECOIL y CIA. S.R.L.,6.40129032258065
2014,7,2014-07,HIGH LUCK GROUP LTD. - SUCURSAL ARGENTINA,54.2096774193548
2014,7,2014-07,INGENIERIA ALPA S.A.,2.89193548387097
2014,7,2014-07,INGENIERIA SIMA S.A.,0
2014,7,2014-07,INTERENERGY ARGENTINA S.A.,0.0032258064516129
2014,7,2014-07,JHP INTERNATIONAL PETROLEUM ENGINEERING LTD,11.7545161290323
2014,7,2014-07,KILWER S.A.,0
2014,7,2014-07,MADALENA AUSTRAL S.A.,0
2014,7,2014-07,MADALENA ENERGY ARGENTINA SRL ,16.5648709677419
2014,7,2014-07,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),159.888387096774
2014,7,2014-07,MEDANITO S.A.,466.064516129032
2014,7,2014-07,MISAHAR ARGENTINA S.A.,0
2014,7,2014-07,NECON S.A.,0
2014,7,2014-07,O&G DEVELOPMENTS LTD S.A.,13.7516129032258
2014,7,2014-07,OIL M&S S.A.,0
2014,7,2014-07,OILSTONE ENERGIA S.A.,150.786290322581
2014,7,2014-07,PAN AMERICAN ENERGY (SUCURSAL ARGENTINA) LLC,13175.6490322581
2014,7,2014-07,PETRO AP S.A.,0
2014,7,2014-07,PETROBRAS ARGENTINA S.A.,8908.48580645161
2014,7,2014-07,PETROFARO S.A.,42.3674193548387
2014,7,2014-07,PETROLEOS SUDAMERICANOS S.A.,19.7038709677419
2014,7,2014-07,PETROLERA CERRO NEGRO S.A.,111.930290322581
2014,7,2014-07,PETROLERA DEL COMAHUE S.A.,0
2014,7,2014-07,PETROLERA EL TREBOL S.A.,7.81706451612903
2014,7,2014-07,PETROLERA ENTRE LOMAS S.A.,1289.12580645161
2014,7,2014-07,PETROLERA LF COMPANY S.R.L.,3078.49677419355
2014,7,2014-07,PETROLERA PAMPA S.A. ,0
2014,7,2014-07,PETROLERA PATAGONIA S.R.L.,0
2014,7,2014-07,PETROLERA PIEDRA DEL AGUILA S.A.,0
2014,7,2014-07,PETROLERA SAN JOSE S.R.L.,7.294
2014,7,2014-07,PETROMINERA CHUBUT S.E.,0
2014,7,2014-07,PETROQUIMICA COMODORO RIVADAVIA S.A.,888.337741935484
2014,7,2014-07,PLUSPETROL ENERGY S.A.,2498.08106451613
2014,7,2014-07,PLUSPETROL S.A.,2923.20348387129
2014,7,2014-07,QUINTANA E&P ARGENTINA S.R.L.,1.35290322580645
2014,7,2014-07,ROCH S.A.,1603.3274516129
2014,7,2014-07,SAN JORGE PETROLEUM S.A.,135.263612903226
2014,7,2014-07,"SINOPEC ARGENTINA EXPLORATION AND PRODUCTION, INC.",2042.70083032258
2014,7,2014-07,TECPETROL S.A.,3263.96125806452
2014,7,2014-07,TOTAL AUSTRAL S.A.,32860.5661935484
2014,7,2014-07,UNITEC ENERGY S.A.,4
2014,7,2014-07,WINTERSHALL ENERGIA S.A.,54.9677419354839
2014,7,2014-07,YPF S.A.,33001.1793548387
2014,8,2014-08,AMERICAS PETROGAS ARGENTINA S.A.,83.6608387096774
2014,8,2014-08,APACHE ENERGIA ARGENTINA S.R.L.,3757.81935483871
2014,8,2014-08,APACHE PETROLERA ARGENTINA S.A.,47.2322580645161
2014,8,2014-08,ARGENTA ENERGIA S.A.,0
2014,8,2014-08,CAPEX S.A.,1421.68612903226
2014,8,2014-08,CENTRAL INTERNATIONAL CORPORATION (SUCURSAL ARGENTINA),21.6967741935484
2014,8,2014-08,CHAÑARES ENERGIA S.A.,17.1725806451613
2014,8,2014-08,CHEVRON ARGENTINA S.R.L.,610.36935483871
2014,8,2014-08,COLHUE HUAPI S.A.,14.6645161290323
2014,8,2014-08,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,50.658
2014,8,2014-08,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,103.636129032258
2014,8,2014-08,COPESA CIA CONSTRUCTORA PETROLERA SA,0
2014,8,2014-08,"CRI HOLDING, INC.",0.0393029978064516
2014,8,2014-08,CROWN POINT ENERGIA S.A.,0
2014,8,2014-08,CROWN POINT OIL & GAS S.A.,0
2014,8,2014-08,DAPETROL S.A.,0
2014,8,2014-08,ENAP SIPETROL ARGENTINA S.A.,2263.95741935484
2014,8,2014-08,ENERGIAL S.A.,0
2014,8,2014-08,EPSUR S.A.,0.140277419354839
2014,8,2014-08,EXXONMOBIL EXPLORATION ARGENTINA S.R.L.,20.5925806451613
2014,8,2014-08,EZ HOLDINGS S.A.,0
2014,8,2014-08,GAS Y PETROLEO DEL NEUQUEN S.A.,0.319604516129032
2014,8,2014-08,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),2.27322580645161
2014,8,2014-08,GRECOIL y CIA. S.R.L.,6.68903225806452
2014,8,2014-08,HIGH LUCK GROUP LTD. - SUCURSAL ARGENTINA,58.4451612903226
2014,8,2014-08,INGENIERIA ALPA S.A.,3.01064516129032
2014,8,2014-08,INGENIERIA SIMA S.A.,0
2014,8,2014-08,INTERENERGY ARGENTINA S.A.,0.0032258064516129
2014,8,2014-08,JHP INTERNATIONAL PETROLEUM ENGINEERING LTD,12.3022580645161
2014,8,2014-08,KILWER S.A.,0
2014,8,2014-08,MADALENA AUSTRAL S.A.,0
2014,8,2014-08,MADALENA ENERGY ARGENTINA SRL ,16.0881612903226
2014,8,2014-08,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),155.133935483871
2014,8,2014-08,MEDANITO S.A.,419.387096774194
2014,8,2014-08,MISAHAR ARGENTINA S.A.,0
2014,8,2014-08,NECON S.A.,0
2014,8,2014-08,O&G DEVELOPMENTS LTD S.A.,11.4387096774194
2014,8,2014-08,OIL M&S S.A.,0
2014,8,2014-08,OILSTONE ENERGIA S.A.,151.45064516129
2014,8,2014-08,PAN AMERICAN ENERGY (SUCURSAL ARGENTINA) LLC,13337.174516129
2014,8,2014-08,PETRO AP S.A.,0
