periodo_str,periodo_dt,anio,mes,producto,agrupador_tipo,agrupador_nombre,tipo_recurso,produccion,source_resource
2010-02,2010-02-01,2010,2,gas,cuenca,NEUQUINA,promedio_diario,70868.5064717857,Producción de gas promedio diaria por cuenca
2010-02,2010-02-01,2010,2,gas,cuenca,NOROESTE,promedio_diario,15772.8433928571,Producción de gas promedio diaria por cuenca
2010-03,2010-03-01,2010,3,gas,cuenca,AUSTRAL,promedio_diario,28061.1164193548,Producción de gas promedio diaria por cuenca
2010-03,2010-03-01,2010,3,gas,cuenca,CUYANA,promedio_diario,160.908332258065,Producción de gas promedio diaria por cuenca
2010-03,2010-03-01,2010,3,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-03,2010-03-01,2010,3,gas,cuenca,GOLFO SAN JORGE,promedio_diario,14327.6481290323,Producción de gas promedio diaria por cuenca
2010-03,2010-03-01,2010,3,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-03,2010-03-01,2010,3,gas,cuenca,NEUQUINA,promedio_diario,69729.0505516129,Producción de gas promedio diaria por cuenca
2010-03,2010-03-01,2010,3,gas,cuenca,NOROESTE,promedio_diario,14920.1289032258,Producción de gas promedio diaria por cuenca
2010-04,2010-04-01,2010,4,gas,cuenca,AUSTRAL,promedio_diario,27162.0647333333,Producción de gas promedio diaria por cuenca
2010-04,2010-04-01,2010,4,gas,cuenca,CUYANA,promedio_diario,158.807323333333,Producción de gas promedio diaria por cuenca
2010-04,2010-04-01,2010,4,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-04,2010-04-01,2010,4,gas,cuenca,GOLFO SAN JORGE,promedio_diario,13784.49862,Producción de gas promedio diaria por cuenca
2010-04,2010-04-01,2010,4,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-04,2010-04-01,2010,4,gas,cuenca,NEUQUINA,promedio_diario,70576.6696186667,Producción de gas promedio diaria por cuenca
2010-04,2010-04-01,2010,4,gas,cuenca,NOROESTE,promedio_diario,15473.3579666667,Producción de gas promedio diaria por cuenca
2010-05,2010-05-01,2010,5,gas,cuenca,AUSTRAL,promedio_diario,28930.9437096774,Producción de gas promedio diaria por cuenca
2010-05,2010-05-01,2010,5,gas,cuenca,CUYANA,promedio_diario,158.132503225806,Producción de gas promedio diaria por cuenca
2010-05,2010-05-01,2010,5,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-05,2010-05-01,2010,5,gas,cuenca,GOLFO SAN JORGE,promedio_diario,14782.9330741935,Producción de gas promedio diaria por cuenca
2010-05,2010-05-01,2010,5,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-05,2010-05-01,2010,5,gas,cuenca,NEUQUINA,promedio_diario,73292.6538419355,Producción de gas promedio diaria por cuenca
2010-05,2010-05-01,2010,5,gas,cuenca,NOROESTE,promedio_diario,15325.193,Producción de gas promedio diaria por cuenca
2010-06,2010-06-01,2010,6,gas,cuenca,AUSTRAL,promedio_diario,30030.3468333333,Producción de gas promedio diaria por cuenca
2010-06,2010-06-01,2010,6,gas,cuenca,CUYANA,promedio_diario,150.794895333333,Producción de gas promedio diaria por cuenca
2010-06,2010-06-01,2010,6,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-06,2010-06-01,2010,6,gas,cuenca,GOLFO SAN JORGE,promedio_diario,14896.2696063333,Producción de gas promedio diaria por cuenca
2010-06,2010-06-01,2010,6,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-06,2010-06-01,2010,6,gas,cuenca,NEUQUINA,promedio_diario,72990.7718653333,Producción de gas promedio diaria por cuenca
2010-06,2010-06-01,2010,6,gas,cuenca,NOROESTE,promedio_diario,15357.6762666667,Producción de gas promedio diaria por cuenca
2010-07,2010-07-01,2010,7,gas,cuenca,AUSTRAL,promedio_diario,31883.4957419355,Producción de gas promedio diaria por cuenca
2010-07,2010-07-01,2010,7,gas,cuenca,CUYANA,promedio_diario,145.478599354839,Producción de gas promedio diaria por cuenca
2010-07,2010-07-01,2010,7,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-07,2010-07-01,2010,7,gas,cuenca,GOLFO SAN JORGE,promedio_diario,14859.6026212903,Producción de gas promedio diaria por cuenca
2010-07,2010-07-01,2010,7,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-07,2010-07-01,2010,7,gas,cuenca,NEUQUINA,promedio_diario,72294.2981641935,Producción de gas promedio diaria por cuenca
2010-07,2010-07-01,2010,7,gas,cuenca,NOROESTE,promedio_diario,15022.1199354839,Producción de gas promedio diaria por cuenca
2010-08,2010-08-01,2010,8,gas,cuenca,AUSTRAL,promedio_diario,31280.5232903226,Producción de gas promedio diaria por cuenca
2010-08,2010-08-01,2010,8,gas,cuenca,CUYANA,promedio_diario,165.288131935484,Producción de gas promedio diaria por cuenca
2010-08,2010-08-01,2010,8,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-08,2010-08-01,2010,8,gas,cuenca,GOLFO SAN JORGE,promedio_diario,14584.2125290323,Producción de gas promedio diaria por cuenca
2010-08,2010-08-01,2010,8,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-08,2010-08-01,2010,8,gas,cuenca,NEUQUINA,promedio_diario,73335.3991226129,Producción de gas promedio diaria por cuenca
2010-08,2010-08-01,2010,8,gas,cuenca,NOROESTE,promedio_diario,14580.2242580645,Producción de gas promedio diaria por cuenca
2010-09,2010-09-01,2010,9,gas,cuenca,AUSTRAL,promedio_diario,29428.3759666667,Producción de gas promedio diaria por cuenca
2010-09,2010-09-01,2010,9,gas,cuenca,CUYANA,promedio_diario,168.947348,Producción de gas promedio diaria por cuenca
2010-09,2010-09-01,2010,9,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-09,2010-09-01,2010,9,gas,cuenca,GOLFO SAN JORGE,promedio_diario,14679.3302133333,Producción de gas promedio diaria por cuenca
2010-09,2010-09-01,2010,9,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-09,2010-09-01,2010,9,gas,cuenca,NEUQUINA,promedio_diario,72803.5656083333,Producción de gas promedio diaria por cuenca
2010-09,2010-09-01,2010,9,gas,cuenca,NOROESTE,promedio_diario,14213.0386666667,Producción de gas promedio diaria por cuenca
2010-10,2010-10-01,2010,10,gas,cuenca,AUSTRAL,promedio_diario,27957.6489677419,Producción de gas promedio diaria por cuenca
2010-10,2010-10-01,2010,10,gas,cuenca,CUYANA,promedio_diario,172.899986451613,Producción de gas promedio diaria por cuenca
2010-10,2010-10-01,2010,10,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-10,2010-10-01,2010,10,gas,cuenca,GOLFO SAN JORGE,promedio_diario,14822.8126183871,Producción de gas promedio diaria por cuenca
2010-10,2010-10-01,2010,10,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-10,2010-10-01,2010,10,gas,cuenca,NEUQUINA,promedio_diario,70866.3747980645,Producción de gas promedio diaria por cuenca
2010-10,2010-10-01,2010,10,gas,cuenca,NOROESTE,promedio_diario,14025.0243548387,Producción de gas promedio diaria por cuenca
2010-11,2010-11-01,2010,11,gas,cuenca,AUSTRAL,promedio_diario,26724.9850666667,Producción de gas promedio diaria por cuenca
2010-11,2010-11-01,2010,11,gas,cuenca,CUYANA,promedio_diario,167.381289,Producción de gas promedio diaria por cuenca
2010-11,2010-11-01,2010,11,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-11,2010-11-01,2010,11,gas,cuenca,GOLFO SAN JORGE,promedio_diario,14623.0995436667,Producción de gas promedio diaria por cuenca
2010-11,2010-11-01,2010,11,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-11,2010-11-01,2010,11,gas,cuenca,NEUQUINA,promedio_diario,68775.453906,Producción de gas promedio diaria por cuenca
2010-11,2010-11-01,2010,11,gas,cuenca,NOROESTE,promedio_diario,13443.0736,Producción de gas promedio diaria por cuenca
