periodo_str,periodo_dt,anio,mes,producto,agrupador_tipo,agrupador_nombre,tipo_recurso,produccion,source_resource
2009-12,2009-12-01,2009,12,gas,provincia,Jujuy,promedio_diario,11.0483870967742,Producción de gas promedio diaria por provincia
2009-12,2009-12-01,2009,12,gas,provincia,La Pampa,promedio_diario,1118.11741935484,Producción de gas promedio diaria por provincia
2009-12,2009-12-01,2009,12,gas,provincia,Mendoza,promedio_diario,6231.38293225807,Producción de gas promedio diaria por provincia
2009-12,2009-12-01,2009,12,gas,provincia,Neuquén,promedio_diario,57817.5304680645,Producción de gas promedio diaria por provincia
2009-12,2009-12-01,2009,12,gas,provincia,Rio Negro,promedio_diario,2145.2865483871,Producción de gas promedio diaria por provincia
2009-12,2009-12-01,2009,12,gas,provincia,Salta,promedio_diario,16517.2547419355,Producción de gas promedio diaria por provincia
2009-12,2009-12-01,2009,12,gas,provincia,San Juan,promedio_diario,0.0,Producción de gas promedio diaria por provincia
2009-12,2009-12-01,2009,12,gas,provincia,Santa Cruz,promedio_diario,12576.4254064516,Producción de gas promedio diaria por provincia
2009-12,2009-12-01,2009,12,gas,provincia,Tierra del Fuego,promedio_diario,11194.7168064516,Producción de gas promedio diaria por provincia
2010-01,2010-01-01,2010,1,gas,provincia,Chubut,promedio_diario,9516.04311612903,Producción de gas promedio diaria por provincia
2010-01,2010-01-01,2010,1,gas,provincia,Estado Nacional,promedio_diario,6848.93564516129,Producción de gas promedio diaria por provincia
2010-01,2010-01-01,2010,1,gas,provincia,Formosa,promedio_diario,107.247419354839,Producción de gas promedio diaria por provincia
2010-01,2010-01-01,2010,1,gas,provincia,Jujuy,promedio_diario,11.6329032258065,Producción de gas promedio diaria por provincia
2010-01,2010-01-01,2010,1,gas,provincia,La Pampa,promedio_diario,1086.48322580645,Producción de gas promedio diaria por provincia
2010-01,2010-01-01,2010,1,gas,provincia,Mendoza,promedio_diario,6219.12538709677,Producción de gas promedio diaria por provincia
2010-01,2010-01-01,2010,1,gas,provincia,Neuquén,promedio_diario,59359.7703277419,Producción de gas promedio diaria por provincia
2010-01,2010-01-01,2010,1,gas,provincia,Rio Negro,promedio_diario,2106.43783064516,Producción de gas promedio diaria por provincia
